cadence,distance,heart_rate,latitude,longitude,temperature,timestamp
85,3907.46,148,51.06679217889905,5.199478855356574,27,2021-07-25 07:48:43
81,3911.02,146,51.066812463104725,5.199515987187624,27,2021-07-25 07:48:46
81,3912.44,146,51.066805254668,5.199499307200313,27,2021-07-25 07:48:47
82,3921.74,145,51.0667862277478,5.199374919757247,27,2021-07-25 07:48:51
81,3931.64,144,51.066822689026594,5.199244245886803,27,2021-07-25 07:48:55
79,3935.6,144,51.06685571372509,5.199223877862096,27,2021-07-25 07:48:57
83,3951.76,141,51.067000636830926,5.199193703010678,27,2021-07-25 07:49:03
83,3963.72,141,51.06710884720087,5.199176520109177,27,2021-07-25 07:49:06
84,3978.67,140,51.06724329292774,5.1991649530828,27,2021-07-25 07:49:11
83,3993.39,141,51.06737514026463,5.199184566736221,27,2021-07-25 07:49:16
83,4011.73,142,51.067539593204856,5.199161013588309,27,2021-07-25 07:49:21
84,4033.16,142,51.06773539446294,5.19917375408113,27,2021-07-25 07:49:26
85,4048.68,143,51.06787679716945,5.199163779616356,27,2021-07-25 07:49:31
84,4052.46,144,51.06791082769632,5.199168557301164,27,2021-07-25 07:49:32
84,4073.63,144,51.0681018512696,5.199183560907841,27,2021-07-25 07:49:38
84,4075.61,144,51.06811987236142,5.199184315279126,27,2021-07-25 07:49:39
84,4078.78,143,51.06814920902252,5.199186997488141,27,2021-07-25 07:49:41
83,4090.27,142,51.06825314462185,5.199175849556923,27,2021-07-25 07:49:44
83,4105.72,142,51.06839337386191,5.199191188439727,27,2021-07-25 07:49:49
85,4122.14,142,51.068542739376426,5.199182890355587,27,2021-07-25 07:49:55
81,4143.37,143,51.06873300857842,5.199150117114186,27,2021-07-25 07:50:01
83,4153.59,143,51.0688257124275,5.199148105457425,27,2021-07-25 07:50:04
83,4166.41,145,51.068941466510296,5.199117343872786,27,2021-07-25 07:50:08
86,4187.38,147,51.0691328253597,5.199092701077461,27,2021-07-25 07:50:13
85,4209.07,148,51.06932753697038,5.199080044403672,27,2021-07-25 07:50:19
85,4229.47,148,51.069511184468865,5.199084486812353,27,2021-07-25 07:50:26
85,4232.25,148,51.06953624635935,5.199086330831051,27,2021-07-25 07:50:27
83,4235.91,146,51.06956960633397,5.199096221476793,27,2021-07-25 07:50:29
80,4238.76,144,51.069585867226124,5.199127485975623,27,2021-07-25 07:50:31
79,4240.28,144,51.06958779506385,5.199148859828711,27,2021-07-25 07:50:32
79,4246.86,143,51.06959014199674,5.199247766286135,27,2021-07-25 07:50:35
80,4249.14,142,51.06958720833063,5.199283808469772,27,2021-07-25 07:50:36
81,4257.05,141,51.0695921536535,5.199394868686795,27,2021-07-25 07:50:40
81,4259.37,141,51.06961243785918,5.199402496218681,27,2021-07-25 07:50:41
83,4269.71,139,51.069689048454165,5.199307193979621,27,2021-07-25 07:50:45
80,4288.66,139,51.06983430683613,5.199158918112516,27,2021-07-25 07:50:51
82,4291.67,139,51.069855596870184,5.199131928384304,27,2021-07-25 07:50:52
83,4312.6,138,51.07002692297101,5.199006199836731,27,2021-07-25 07:50:58
83,4316.18,137,51.07005726546049,5.198987675830722,27,2021-07-25 07:50:59
83,4337.8,138,51.070243092253804,5.198892457410693,27,2021-07-25 07:51:06
83,4358.34,140,51.070420453324914,5.198805369436741,27,2021-07-25 07:51:12
82,4360.74,140,51.07043989934027,5.1987904496490955,27,2021-07-25 07:51:13
81,4373.06,140,51.07054685242474,5.198743594810367,27,2021-07-25 07:51:17
83,4391.6,140,51.07070015743375,5.198628846555948,27,2021-07-25 07:51:23
84,4410.76,141,51.07085019350052,5.198492640629411,27,2021-07-25 07:51:29
83,4423.83,142,51.07093510217965,5.198360625654459,27,2021-07-25 07:51:34
83,4426.33,142,51.070954548195004,5.198342353105545,27,2021-07-25 07:51:35
83,4431.48,142,51.070993691682816,5.198305221274495,27,2021-07-25 07:51:37
82,4437.34,142,51.0710393730551,5.1982594560831785,27,2021-07-25 07:51:39
82,4439.86,142,51.07106233946979,5.198243614286184,27,2021-07-25 07:51:40
83,4449.16,142,51.07114062644541,5.198282925412059,27,2021-07-25 07:51:43
82,4463.02,142,51.07123383320868,5.19841443747282,27,2021-07-25 07:51:48
81,4482.08,142,51.07138571329415,5.198539914563298,27,2021-07-25 07:51:55
83,4503.8,142,51.071560475975275,5.198678635060787,27,2021-07-25 07:52:02
84,4506.8,142,51.07158260419965,5.198703110218048,27,2021-07-25 07:52:03
84,4527.74,140,51.07174672186375,5.19884979352355,27,2021-07-25 07:52:09
85,4531.32,140,51.071776477620006,5.198870161548257,27,2021-07-25 07:52:10
82,4548.9,140,51.071916623041034,5.198983820155263,27,2021-07-25 07:52:16
84,4570.01,140,51.07208887115121,5.199109967797995,27,2021-07-25 07:52:22
85,4587.96,142,51.0722241550684,5.19925044849515,27,2021-07-25 07:52:29
83,4605.98,142,51.07236874289811,5.199369974434376,27,2021-07-25 07:52:35
85,4621.25,143,51.072484916076064,5.19948841072619,27,2021-07-25 07:52:41
85,4626.25,143,51.07252037152648,5.199538953602314,27,2021-07-25 07:52:43
85,4631.36,143,51.07255809009075,5.199584132060409,27,2021-07-25 07:52:45
85,4636.53,143,51.07259765267372,5.199635680764914,27,2021-07-25 07:52:47
85,4640.11,143,51.072610560804605,5.1996946055442095,27,2021-07-25 07:52:49
85,4643.06,143,51.07262891717255,5.199726792052388,27,2021-07-25 07:52:50
85,4653.63,144,51.072702426463366,5.199833074584603,27,2021-07-25 07:52:53
85,4674.31,144,51.07284441590309,5.200030971318483,27,2021-07-25 07:52:59
85,4680.81,145,51.07289185747504,5.200095092877746,27,2021-07-25 07:53:01
84,4703.13,144,51.07300057075918,5.200362056493759,27,2021-07-25 07:53:07
84,4706.31,144,51.07301473617554,5.200402792543173,27,2021-07-25 07:53:08
84,4718.68,146,51.07304994016886,5.200571855530143,27,2021-07-25 07:53:13
85,4721.6,146,51.07305337674916,5.200614435598254,27,2021-07-25 07:53:14
86,4734.95,148,51.073116743937135,5.20078232511878,27,2021-07-25 07:53:19
85,4737.31,147,51.07312688603997,5.200815601274371,27,2021-07-25 07:53:20
84,4746.76,146,51.07316552661359,5.200936971232295,27,2021-07-25 07:53:23
84,4751.62,145,51.073195366188884,5.2010019309818745,27,2021-07-25 07:53:25
84,4757.76,144,51.07323031872511,5.20109505392611,27,2021-07-25 07:53:28
82,4770.52,143,51.07326929457486,5.201270906254649,27,2021-07-25 07:53:34
82,4788.52,143,51.073373733088374,5.201471233740449,27,2021-07-25 07:53:40
83,4803.42,142,51.07345554046333,5.201648930087686,27,2021-07-25 07:53:45
82,4821.93,142,51.07356693595648,5.201874068006873,27,2021-07-25 07:53:51
83,4828.02,143,51.0735950153321,5.201953360810876,27,2021-07-25 07:53:53
83,4833.57,143,51.07361638918519,5.202025612816215,27,2021-07-25 07:53:55
83,4839.05,143,51.07363533228636,5.202099625021219,27,2021-07-25 07:53:57
83,4844.59,142,51.07364237308502,5.2021796721965075,27,2021-07-25 07:53:59
83,4847.31,142,51.07365402393043,5.202214037999511,27,2021-07-25 07:54:00
83,4853.09,142,51.0736885573715,5.202281512320042,27,2021-07-25 07:54:02
83,4855.4,142,51.073695765808225,5.202318392693996,27,2021-07-25 07:54:03
82,4870.42,142,51.073765167966485,5.202512433752418,27,2021-07-25 07:54:08
84,4886.39,142,51.073851669207215,5.202695410698652,27,2021-07-25 07:54:13
84,4889.96,142,51.07386834919453,5.202739667147398,27,2021-07-25 07:54:14
85,4903.86,141,51.0739509947598,5.20290931686759,27,2021-07-25 07:54:18
84,4913.21,141,51.074003633111715,5.2030295971781015,27,2021-07-25 07:54:21
84,4930.95,140,51.07409030199051,5.203236630186439,27,2021-07-25 07:54:26
83,4942.74,141,51.074144449085,5.2033815532922745,27,2021-07-25 07:54:30
83,4958.19,141,51.07421401888132,5.203571738675237,27,2021-07-25 07:54:35
83,4960.92,141,51.0742221493274,5.20360903814435,27,2021-07-25 07:54:36
84,4968.43,142,51.0742446128279,5.203709956258535,27,2021-07-25 07:54:39
84,4970.81,142,51.07424637302756,5.20374440588057,27,2021-07-25 07:54:40
83,4977.45,142,51.07425450347364,5.203838283196092,27,2021-07-25 07:54:43
85,4996.9,143,51.07434703968465,5.204072222113609,27,2021-07-25 07:54:49
84,5014.22,143,51.07440596446395,5.204297192394733,27,2021-07-25 07:54:54
83,5024.01,141,51.07443890534341,5.204426860436797,27,2021-07-25 07:54:57
83,5027.65,141,51.07446111738682,5.204465165734291,27,2021-07-25 07:54:58
85,5050.05,146,51.0745710041374,5.204729028046131,27,2021-07-25 07:55:04
84,5060.74,149,51.07460134662688,5.20487898029387,27,2021-07-25 07:55:07
84,5067.14,152,51.0746140871197,5.204970259219408,27,2021-07-25 07:55:09
84,5072.52,152,51.074620792642236,5.205046869814396,27,2021-07-25 07:55:11
83,5086.65,151,51.07460796833038,5.205261027440429,27,2021-07-25 07:55:16
85,5107.81,151,51.0746296774596,5.205568391829729,27,2021-07-25 07:55:23
84,5127.51,149,51.07467292807996,5.205841725692153,28,2021-07-25 07:55:29
85,5142.18,149,51.074679382145405,5.206055045127869,28,2021-07-25 07:55:34
85,5156.84,148,51.07467468827963,5.206265095621347,28,2021-07-25 07:55:39
85,5159.99,148,51.07467125169933,5.206310106441379,28,2021-07-25 07:55:40
85,5163.78,148,51.074678879231215,5.206362744793296,28,2021-07-25 07:55:41
82,5178.38,147,51.0746970679611,5.206567933782935,28,2021-07-25 07:55:45
83,5190.18,146,51.07470888644457,5.206735907122493,28,2021-07-25 07:55:49
82,5193.34,146,51.074706707149744,5.206781085580587,28,2021-07-25 07:55:50
83,5213.33,146,51.07470586895943,5.207068584859371,28,2021-07-25 07:55:56
82,5228.73,147,51.07472447678447,5.207289280369878,28,2021-07-25 07:56:01
83,5231.95,148,51.074737049639225,5.207332782447338,28,2021-07-25 07:56:02
83,5244.46,149,51.07474576681852,5.2075099758803844,28,2021-07-25 07:56:06
84,5247.59,150,51.07474266551435,5.207554819062352,29,2021-07-25 07:56:07
83,5269.5,149,51.07472514733672,5.207867296412587,29,2021-07-25 07:56:14
83,5288.07,147,51.074752220883965,5.208131577819586,29,2021-07-25 07:56:20
84,5305.09,147,51.07484492473304,5.208331905305386,29,2021-07-25 07:56:25
84,5323.39,147,51.07487250119448,5.208585290238261,29,2021-07-25 07:56:31
83,5334.85,147,51.07486738823354,5.208751671016216,29,2021-07-25 07:56:35
84,5340.08,148,51.07486856169999,5.2088266890496016,29,2021-07-25 07:56:37
84,5348.38,148,51.07487962581217,5.20894437097013,29,2021-07-25 07:56:40
84,5353.59,148,51.07488616369665,5.209021149203181,29,2021-07-25 07:56:42
83,5359.33,148,51.07490133494139,5.209105974063277,29,2021-07-25 07:56:44
83,5365.42,148,51.07490502297878,5.209192894399166,29,2021-07-25 07:56:46
83,5384.62,148,51.07496947981417,5.209451727569103,29,2021-07-25 07:56:52
83,5389.85,148,51.07497978955507,5.209524733945727,29,2021-07-25 07:56:54
83,5395.59,147,51.07499630190432,5.209603440016508,29,2021-07-25 07:56:56
83,5413.03,145,51.07506914064288,5.209825895726681,29,2021-07-25 07:57:01
84,5421.65,145,51.07506955973804,5.209947936236858,28,2021-07-25 07:57:04
84,5430.32,146,51.0750940348953,5.210069138556719,29,2021-07-25 07:57:07
83,5450.84,145,51.07512194663286,5.210360661149025,29,2021-07-25 07:57:14
83,5469.96,145,51.075095878914,5.210632653906941,29,2021-07-25 07:57:20
84,5490.07,146,51.075096214190125,5.210920991376042,29,2021-07-25 07:57:27
84,5506.11,146,51.0751217789948,5.211154595017433,29,2021-07-25 07:57:33
83,5523.56,148,51.075147930532694,5.211414098739624,29,2021-07-25 07:57:39
82,5526.69,149,51.07516377232969,5.211456678807735,28,2021-07-25 07:57:40
82,5529.45,149,51.075172405689955,5.211502108722925,29,2021-07-25 07:57:41
81,5534.73,150,51.07520090416074,5.211590034887195,29,2021-07-25 07:57:43
81,5541.25,150,51.075222278013825,5.211680307984352,29,2021-07-25 07:57:45
81,5547.0,150,51.07523652724922,5.211758175864816,29,2021-07-25 07:57:47
83,5558.05,150,51.075297966599464,5.211885245516896,28,2021-07-25 07:57:50
83,5576.1,150,51.075357645750046,5.212125387042761,28,2021-07-25 07:57:56
83,5592.55,147,51.07533794827759,5.212360080331564,28,2021-07-25 07:58:01
84,5612.31,147,51.075309952721,5.2126500103622675,28,2021-07-25 07:58:07
84,5632.2,146,51.07530551031232,5.212947735562921,28,2021-07-25 07:58:14
83,5641.93,146,51.0753564722836,5.213076900690794,28,2021-07-25 07:58:18
82,5655.04,144,51.07538463547826,5.213263565674424,28,2021-07-25 07:58:23
83,5675.48,143,51.07537751086056,5.2135570999234915,28,2021-07-25 07:58:30
83,5684.41,144,51.07538371346891,5.213684001937509,29,2021-07-25 07:58:33
83,5699.33,144,51.075406428426504,5.213897572830319,28,2021-07-25 07:58:38
83,5714.19,145,51.07545889914036,5.214098067954183,29,2021-07-25 07:58:43
83,5731.3,147,51.07552729547024,5.214326893910766,28,2021-07-25 07:58:49
83,5747.73,147,51.075546741485596,5.214560413733125,28,2021-07-25 07:58:54
84,5765.84,146,51.07555579394102,5.2148231863975525,28,2021-07-25 07:59:00
84,5778.19,145,51.075627794489264,5.214957715943456,28,2021-07-25 07:59:04
82,5799.43,145,51.07581043615937,5.215057209134102,29,2021-07-25 07:59:09
82,5810.73,145,51.07590691186488,5.215111188590527,28,2021-07-25 07:59:12
83,5824.59,145,51.07599567621946,5.215247226879001,29,2021-07-25 07:59:17
83,5832.56,146,51.07597505673766,5.21535518579185,29,2021-07-25 07:59:20
82,5834.89,146,51.075962986797094,5.215382594615221,29,2021-07-25 07:59:21
82,5847.19,144,51.07589970342815,5.215526092797518,29,2021-07-25 07:59:27
84,5861.89,143,51.07581554912031,5.215686438605189,29,2021-07-25 07:59:33
84,5876.26,143,51.07577162794769,5.215871259570122,29,2021-07-25 07:59:38
84,5890.98,145,51.07579308561981,5.216085333377123,29,2021-07-25 07:59:43
83,5906.07,145,51.07583658769727,5.216294294223189,29,2021-07-25 07:59:48
85,5918.01,146,51.07585779391229,5.216463524848223,29,2021-07-25 07:59:52
84,5920.78,146,51.075873635709286,5.216503841802478,29,2021-07-25 07:59:53
83,5941.64,146,51.0759712010622,5.21678295917809,29,2021-07-25 07:59:59
84,5950.51,146,51.07600296847522,5.216897455975413,29,2021-07-25 08:00:02
84,5953.44,146,51.07600565068424,5.216939952224493,29,2021-07-25 08:00:03
84,5956.53,146,51.076010931283236,5.216983538120985,29,2021-07-25 08:00:04
85,5963.17,145,51.07603305950761,5.2170702908188105,29,2021-07-25 08:00:06
84,5969.58,144,51.07606113888323,5.2171500865370035,29,2021-07-25 08:00:08
85,5977.84,144,51.07607027515769,5.217272127047181,29,2021-07-25 08:00:11
85,5983.5,144,51.07606876641512,5.217353347688913,29,2021-07-25 08:00:13
83,5999.24,143,51.076069017872214,5.2175777312368155,29,2021-07-25 08:00:19
83,6017.86,143,51.07610790990293,5.2178306970745325,29,2021-07-25 08:00:25
84,6037.67,145,51.07614118605852,5.218098666518927,29,2021-07-25 08:00:31
85,6058.16,146,51.076072035357356,5.218373006209731,29,2021-07-25 08:00:37
85,6061.02,146,51.07607119716704,5.2184138260781765,29,2021-07-25 08:00:38
86,6066.84,146,51.076077818870544,5.218496220186353,29,2021-07-25 08:00:40
85,6071.97,146,51.0760784894228,5.218569478020072,29,2021-07-25 08:00:42
84,6093.96,146,51.07609801925719,5.218878770247102,29,2021-07-25 08:00:49
84,6097.13,146,51.07610187493265,5.218923697248101,29,2021-07-25 08:00:50
84,6115.38,146,51.07611947692931,5.21918211132288,29,2021-07-25 08:00:56
85,6132.09,146,51.07615183107555,5.219415295869112,29,2021-07-25 08:01:01
86,6140.09,146,51.07615862041712,5.21953004412353,29,2021-07-25 08:01:04
83,6157.44,146,51.07619617134333,5.219769263640046,29,2021-07-25 08:01:10
83,6180.48,146,51.076202876865864,5.2200963255018,29,2021-07-25 08:01:17
83,6203.03,146,51.076203882694244,5.220421627163887,29,2021-07-25 08:01:24
84,6212.14,147,51.076194578781724,5.22054978646338,29,2021-07-25 08:01:27
85,6224.31,148,51.07618376612663,5.220723459497094,30,2021-07-25 08:01:31
85,6227.45,148,51.07617965899408,5.220768051221967,29,2021-07-25 08:01:32
85,6245.28,146,51.07616733759642,5.221023531630635,30,2021-07-25 08:01:38
83,6264.74,146,51.07618963345885,5.221299966797233,30,2021-07-25 08:01:44
84,6280.71,146,51.07620748691261,5.221528876572847,30,2021-07-25 08:01:49
83,6298.54,147,51.07619281858206,5.221780836582184,30,2021-07-25 08:01:55
83,6301.43,146,51.076185274869204,5.221820482984185,30,2021-07-25 08:01:56
85,6320.23,148,51.076150657609105,5.222082249820232,30,2021-07-25 08:02:02
83,6341.31,148,51.07608410529792,5.222358349710703,30,2021-07-25 08:02:09
85,6363.11,147,51.07598184607923,5.222624223679304,30,2021-07-25 08:02:16
86,6366.18,147,51.075970781967044,5.222665462642908,30,2021-07-25 08:02:17
83,6380.85,147,51.07587858103216,5.222823629155755,30,2021-07-25 08:02:23
0,6384.06,147,51.07584438286722,5.222834860906005,30,2021-07-25 08:02:27
0,6384.08,147,51.075842287391424,5.22283561527729,30,2021-07-25 08:02:28
0,6386.69,144,51.075852094218135,5.2228514570742846,30,2021-07-25 08:02:32
0,6389.95,142,51.075854022055864,5.222895545884967,30,2021-07-25 08:02:34
82,6401.4,140,51.07579710893333,5.223032422363758,30,2021-07-25 08:02:39
82,6414.6,141,51.07571211643517,5.223169717937708,30,2021-07-25 08:02:45
83,6421.62,140,51.07566760852933,5.223241047933698,29,2021-07-25 08:02:48
83,6428.27,139,51.07562159188092,5.223301146179438,30,2021-07-25 08:02:51
84,6437.76,138,51.07554841786623,5.223374152556062,29,2021-07-25 08:02:55
83,6450.9,138,51.07543568126857,5.223440285772085,29,2021-07-25 08:03:00
84,6470.93,139,51.075274581089616,5.22357976064086,29,2021-07-25 08:03:07
84,6474.11,140,51.07524658553302,5.223592082038522,29,2021-07-25 08:03:08
83,6477.11,140,51.07521858997643,5.223596356809139,29,2021-07-25 08:03:09
80,6497.73,140,51.07503972016275,5.223686462268233,29,2021-07-25 08:03:14
84,6518.51,140,51.07486420311034,5.223786793649197,29,2021-07-25 08:03:20
83,6529.19,140,51.07477200217545,5.223830966278911,29,2021-07-25 08:03:23
84,6550.96,140,51.07457854785025,5.223877318203449,29,2021-07-25 08:03:30
83,6553.27,140,51.074557676911354,5.223876144737005,29,2021-07-25 08:03:31
85,6574.61,141,51.07436606660485,5.2238622307777405,28,2021-07-25 08:03:38
85,6583.93,141,51.07428224757314,5.223854435607791,29,2021-07-25 08:03:41
84,6587.03,141,51.07425441965461,5.2238489873707294,28,2021-07-25 08:03:42
84,6598.95,141,51.07414931058884,5.223815711215138,28,2021-07-25 08:03:46
84,6611.73,142,51.07403766363859,5.223771873861551,28,2021-07-25 08:03:50
84,6632.45,143,51.07385577633977,5.223705656826496,28,2021-07-25 08:03:57
84,6637.87,143,51.073808167129755,5.223689312115312,28,2021-07-25 08:03:59
84,6660.18,143,51.07361253350973,5.223615802824497,28,2021-07-25 08:04:06
84,6669.08,143,51.07353416271508,5.223588142544031,28,2021-07-25 08:04:09
85,6689.93,143,51.073349341750145,5.223540952429175,28,2021-07-25 08:04:16
83,6710.98,143,51.07316326349974,5.223486805334687,28,2021-07-25 08:04:23
83,6713.38,143,51.07314205728471,5.223481273278594,28,2021-07-25 08:04:24
82,6725.75,143,51.07303141616285,5.223492672666907,28,2021-07-25 08:04:29
85,6744.04,142,51.07286922633648,5.223528379574418,28,2021-07-25 08:04:35
82,6764.2,143,51.07269102707505,5.223577497527003,28,2021-07-25 08:04:42
83,6774.04,146,51.07260259799659,5.223577581346035,28,2021-07-25 08:04:45
84,6780.95,149,51.07254040427506,5.223577581346035,28,2021-07-25 08:04:47
85,6787.3,150,51.072482485324144,5.2235836163163185,28,2021-07-25 08:04:49
85,6807.42,149,51.07230202294886,5.2235738933086395,28,2021-07-25 08:04:55
84,6814.22,149,51.072241086512804,5.22359442897141,28,2021-07-25 08:04:57
84,6836.59,147,51.07203966937959,5.223591327667236,28,2021-07-25 08:05:04
84,6857.31,146,51.07185484841466,5.223543131724,28,2021-07-25 08:05:11
84,6860.2,146,51.07182894833386,5.223538773134351,28,2021-07-25 08:05:12
85,6882.09,146,51.071632811799645,5.223510023206472,28,2021-07-25 08:05:20
85,6895.74,146,51.071511106565595,5.2234781719744205,29,2021-07-25 08:05:25
85,6904.86,146,51.07142913155258,5.223473226651549,28,2021-07-25 08:05:28
84,6926.26,146,51.071237521246076,5.223455373197794,29,2021-07-25 08:05:35
84,6933.07,146,51.07117767445743,5.223469790071249,29,2021-07-25 08:05:38
84,6937.31,146,51.071153953671455,5.223515219986439,29,2021-07-25 08:05:40
84,6953.12,146,51.07110617682338,5.223725521937013,29,2021-07-25 08:05:46
85,6962.15,146,51.07105588540435,5.223826775327325,29,2021-07-25 08:05:49
85,6971.33,146,51.071000564843416,5.223924089223146,29,2021-07-25 08:05:52
86,6976.78,147,51.07096544466913,5.223978403955698,29,2021-07-25 08:05:54
86,6996.93,146,51.07086829841137,5.2242171205580235,29,2021-07-25 08:06:01
86,6999.42,146,51.0708665382117,5.224252492189407,29,2021-07-25 08:06:02
86,7006.55,147,51.07087760232389,5.224353410303593,29,2021-07-25 08:06:05
86,7011.74,147,51.07087173499167,5.224427590146661,29,2021-07-25 08:06:07
86,7024.13,148,51.070933593437076,5.22458391264081,30,2021-07-25 08:06:11
86,7040.69,148,51.0710150655359,5.224799998104572,30,2021-07-25 08:06:17
85,7053.26,149,51.071057142689824,5.2249654568731785,30,2021-07-25 08:06:22
85,7065.33,149,51.071106093004346,5.225122617557645,30,2021-07-25 08:06:27
85,7068.24,149,51.07112042605877,5.225158995017409,30,2021-07-25 08:06:28
85,7080.79,147,51.07119536027312,5.225302493199706,30,2021-07-25 08:06:32
85,7103.5,146,51.071300050243735,5.225589154288173,30,2021-07-25 08:06:40
83,7121.58,147,51.07139132916927,5.225802473723888,30,2021-07-25 08:06:46
83,7136.95,147,51.07147162780166,5.225986540317535,30,2021-07-25 08:06:51
83,7157.1,147,51.07154907658696,5.2262504026293755,30,2021-07-25 08:06:57
84,7163.46,146,51.07156458310783,5.226337658241391,30,2021-07-25 08:06:59
84,7185.5,148,51.071584448218346,5.226648794487119,30,2021-07-25 08:07:06
84,7189.3,148,51.07157631777227,5.226702690124512,30,2021-07-25 08:07:07
85,7203.68,148,51.07156592421234,5.22690829820931,30,2021-07-25 08:07:12
85,7224.51,149,51.07153080403805,5.227200826629996,31,2021-07-25 08:07:19
86,7227.42,148,51.07152166776359,5.227239718660712,31,2021-07-25 08:07:20
84,7244.87,149,51.07147263363004,5.227472065016627,31,2021-07-25 08:07:26
82,7257.15,149,51.07144840992987,5.227642050012946,31,2021-07-25 08:07:31
82,7259.17,149,51.0714469011873,5.227670883759856,31,2021-07-25 08:07:32
82,7261.18,149,51.071439273655415,5.227697119116783,31,2021-07-25 08:07:33
82,7267.18,150,51.071394765749574,5.227744560688734,31,2021-07-25 08:07:36
82,7268.48,150,51.07138269580901,5.227747326716781,31,2021-07-25 08:07:37
0,7272.9,149,51.07138269580901,5.227786218747497,31,2021-07-25 08:07:41
0,7280.39,146,51.07140784151852,5.227880515158176,31,2021-07-25 08:07:44
79,7283.13,145,51.071401135995984,5.2279184851795435,31,2021-07-25 08:07:45
81,7300.36,143,51.07133508659899,5.228144880384207,31,2021-07-25 08:07:51
79,7315.39,142,51.07129971496761,5.228352667763829,31,2021-07-25 08:07:57
82,7337.43,140,51.071248669177294,5.228655086830258,32,2021-07-25 08:08:05
82,7342.29,137,51.071239449083805,5.228722980245948,32,2021-07-25 08:08:07
83,7354.43,135,51.07120743021369,5.22888726554811,32,2021-07-25 08:08:12
83,7369.63,135,51.07117381878197,5.229096980765462,32,2021-07-25 08:08:18
83,7384.09,137,51.07112570665777,5.229286579415202,32,2021-07-25 08:08:23
84,7386.69,137,51.07112252153456,5.229323711246252,32,2021-07-25 08:08:24
83,7404.21,140,51.07111271470785,5.229570223018527,32,2021-07-25 08:08:31
84,7410.14,140,51.07112713158131,5.229653706774116,32,2021-07-25 08:08:33
84,7414.95,140,51.07112872414291,5.229726377874613,32,2021-07-25 08:08:35
83,7416.97,140,51.071120761334896,5.229753367602825,32,2021-07-25 08:08:36
84,7427.43,141,51.07108530588448,5.229889992624521,32,2021-07-25 08:08:40
85,7430.49,142,51.071097208186984,5.2299299743026495,32,2021-07-25 08:08:41
85,7443.15,145,51.07111942023039,5.230112448334694,32,2021-07-25 08:08:45
85,7445.42,146,51.071126125752926,5.230143377557397,32,2021-07-25 08:08:46
85,7465.7,148,51.071137776598334,5.2304312121123075,32,2021-07-25 08:08:53
85,7482.3,150,51.07113174162805,5.230669258162379,31,2021-07-25 08:08:59
85,7501.5,151,51.07109662145376,5.23093705996871,31,2021-07-25 08:09:06
84,7506.12,152,51.071090921759605,5.2310022711753845,31,2021-07-25 08:09:08
84,7522.74,153,51.07107549905777,5.231237718835473,31,2021-07-25 08:09:15
83,7524.04,152,51.071073738858104,5.231256326660514,31,2021-07-25 08:09:16
81,7526.65,152,51.07106829062104,5.231291530653834,31,2021-07-25 08:09:18
0,7528.72,152,51.071055214852095,5.231317263096571,31,2021-07-25 08:09:22
0,7534.5,152,51.07102042995393,5.231378115713596,31,2021-07-25 08:09:27
80,7537.29,149,51.071016071364284,5.231419857591391,31,2021-07-25 08:09:29
80,7538.17,148,51.071021016687155,5.23143058642745,31,2021-07-25 08:09:30
80,7539.21,147,51.071030320599675,5.231432933360338,31,2021-07-25 08:09:31
83,7556.18,148,51.071181781589985,5.231457157060504,31,2021-07-25 08:09:36
82,7558.82,148,51.07120550237596,5.231458833441138,31,2021-07-25 08:09:37
82,7561.79,148,51.071232156828046,5.231462689116597,31,2021-07-25 08:09:38
81,7573.2,149,51.071335170418024,5.231461012735963,31,2021-07-25 08:09:43
81,7575.66,150,51.071356292814016,5.231471825391054,31,2021-07-25 08:09:44
81,7584.99,154,51.07143382541835,5.231524631381035,31,2021-07-25 08:09:48
81,7586.66,155,51.07144748792052,5.231534605845809,31,2021-07-25 08:09:49
82,7601.88,156,51.0715798381716,5.231590596958995,31,2021-07-25 08:09:54
82,7604.59,156,51.07160330750048,5.231600906699896,31,2021-07-25 08:09:55
83,7617.37,157,51.07171570882201,5.231631835922599,31,2021-07-25 08:10:00
84,7624.9,158,51.07178343459964,5.231635440140963,31,2021-07-25 08:10:03
85,7633.32,158,51.071859542280436,5.231627896428108,31,2021-07-25 08:10:06
85,7638.39,159,51.07190522365272,5.2316186763346195,31,2021-07-25 08:10:08
84,7644.1,159,51.07195635326207,5.231620604172349,31,2021-07-25 08:10:10
83,7645.5,159,51.071967501193285,5.23163041099906,31,2021-07-25 08:10:11
83,7652.35,160,51.07202290557325,5.2316731587052345,31,2021-07-25 08:10:13
83,7661.27,159,51.0720996838063,5.231712134554982,31,2021-07-25 08:10:16
83,7667.21,160,51.07215081341565,5.2317361906170845,31,2021-07-25 08:10:18
83,7676.22,161,51.07222910039127,5.231768628582358,30,2021-07-25 08:10:22
84,7681.45,163,51.07227302156389,5.231795366853476,30,2021-07-25 08:10:24
85,7687.42,163,51.072322307154536,5.231829229742289,30,2021-07-25 08:10:26
85,7701.26,163,51.07244032435119,5.231893099844456,30,2021-07-25 08:10:30
83,7718.98,162,51.07259304262698,5.231964262202382,30,2021-07-25 08:10:36
84,7739.62,161,51.07276554219425,5.232072304934263,30,2021-07-25 08:10:43
84,7745.15,161,51.072813319042325,5.232094433158636,30,2021-07-25 08:10:45
84,7760.19,162,51.07293628156185,5.232181856408715,30,2021-07-25 08:10:51
